,binary__offer_expiration,ordinal__income_range,ordinal__no_visited_cold_drinks,binary__travelled_more_than_15mins_for_offer,ordinal__restaur_spend_less_than20,nominal__marital_status,nominal__restaurant_type,ordinal__age,binary__prefer_western_over_chinese,binary__travelled_more_than_25mins_for_offer,ordinal__no_visited_bars,binary__gender,nominal__car,binary__restuarant_same_direction_house,binary__cooks_regularly,nominal__customer_type,ordinal__qualif,binary__is_foodie,ordinal__no_take_aways,nominal__job_industry,binary__restuarant_opposite_direction_house,binary__has_children,ordinal__type_of_rest_rating,interval__temperature,ordinal__restaur_spend_greater_than20,interval__travel_time,interval__season,ordinal__dest_distance,binary__prefer_home_food,nominal__pref_profile,nominal__biz_type,nominal__spend_id,nominal__direction,nominal__extra_travel,nominal__circumstance,target
7189,1,0,2,0,2,3,3,1,0,0,2,1,0,1,0,0,2,1,3,3,0,0,3,89,1,22,2,1,0,4,7,7,1,0,1,1.0
7190,1,6,1,0,3,1,4,1,0,0,4,1,0,0,1,3,4,1,4,1,1,0,2,40,0,14,1,1,0,5,9,3,2,0,36,1.0
7191,1,7,2,0,2,0,2,5,1,0,1,1,0,0,1,3,5,0,3,4,1,1,3,89,1,18,2,1,0,3,5,7,2,0,36,0.0
7192,1,8,1,1,4,1,2,2,1,0,1,0,0,0,0,2,4,1,4,0,1,0,2,89,2,18,2,0,0,6,5,14,2,2,31,1.0
7193,0,8,0,0,1,0,2,4,0,0,1,1,0,0,1,3,4,0,2,0,1,0,1,89,1,18,2,1,0,1,4,6,2,0,36,0.0
7194,1,2,0,1,0,3,1,2,1,0,2,1,0,0,1,1,4,0,3,7,1,0,4,40,2,22,1,0,1,11,3,10,2,2,20,1.0
7195,1,8,1,1,2,0,1,4,0,1,1,1,0,0,0,1,3,1,1,0,1,1,2,67,1,10,3,0,0,4,3,7,2,3,22,0.0
7196,1,0,4,0,2,0,3,1,1,0,1,1,0,0,1,2,2,0,3,3,1,0,1,89,2,14,2,2,0,3,7,12,2,0,26,1.0
7197,0,8,2,1,2,0,4,4,0,1,2,0,0,0,1,2,3,1,2,7,1,0,1,67,2,22,1,2,0,5,8,12,2,3,32,0.0
7198,1,0,4,0,4,1,0,1,1,0,4,0,0,0,0,0,2,0,2,3,1,0,3,89,1,22,2,1,1,10,1,9,2,0,2,1.0
7199,0,4,0,1,3,0,2,1,1,0,0,0,0,0,0,3,4,1,3,7,1,0,3,89,2,10,2,0,0,6,4,13,2,2,41,1.0
7200,0,8,1,1,2,0,1,5,0,0,2,1,0,0,0,2,4,0,1,22,1,1,1,40,2,22,1,2,1,8,2,12,2,2,31,0.0
7201,0,3,1,1,2,0,0,3,0,0,1,0,0,0,0,1,2,1,1,20,1,1,2,89,1,22,2,0,0,4,0,7,2,2,20,0.0
7202,0,0,0,1,1,3,2,1,1,0,0,1,0,0,1,1,2,1,3,0,1,0,1,89,1,10,2,1,0,7,4,6,2,2,20,0.0
7203,1,4,1,0,2,0,4,7,0,0,0,0,0,0,0,1,4,0,1,22,1,0,1,67,1,14,2,1,1,8,9,7,2,0,46,1.0
7204,0,5,0,1,2,0,2,4,0,1,0,0,0,0,1,0,4,1,1,2,1,1,0,67,2,22,3,0,0,5,4,12,2,3,12,0.0
7205,0,1,2,1,2,0,4,4,1,1,0,1,0,0,0,0,2,1,1,5,1,0,4,89,1,7,2,1,0,6,8,7,2,3,12,1.0
7206,0,8,0,0,2,1,0,1,0,0,2,1,0,0,1,2,4,0,2,3,1,0,2,89,3,18,2,1,1,9,0,17,2,0,26,0.0
7207,0,8,0,1,2,0,2,6,1,1,1,0,0,0,0,2,4,0,2,12,1,1,2,40,2,22,2,1,0,2,4,12,2,3,32,0.0
7208,0,7,4,1,2,0,2,4,1,0,1,1,0,0,1,3,4,0,3,13,1,1,1,89,1,14,2,2,0,3,4,7,2,2,41,0.0
7209,0,2,1,1,2,2,0,5,0,0,1,1,0,0,1,3,2,1,3,21,1,1,3,89,1,14,2,2,0,5,0,7,2,2,41,1.0
7210,0,2,3,0,4,1,2,7,0,0,0,1,0,1,0,3,4,1,3,10,0,0,4,89,1,18,2,2,1,12,4,9,1,0,35,0.0
7211,1,7,2,0,1,0,3,6,0,0,1,0,0,0,0,1,5,0,2,7,1,1,0,89,2,14,2,1,1,8,7,11,2,0,46,1.0
7212,0,1,4,0,2,3,4,0,1,0,1,0,0,1,0,0,2,0,3,3,0,0,0,89,1,14,3,2,0,2,8,7,1,0,1,0.0
7213,0,5,0,1,1,3,2,1,1,0,1,1,0,0,1,0,4,0,2,12,1,0,0,89,0,10,2,1,1,11,4,1,2,2,8,0.0
7214,0,0,4,0,3,1,1,2,0,0,2,0,0,0,1,3,0,1,3,0,1,1,1,89,3,18,2,2,1,13,2,18,2,0,36,1.0
7215,1,4,0,1,3,0,1,6,0,0,0,1,0,0,1,1,5,0,1,17,1,1,1,89,2,14,2,1,0,1,3,13,2,2,20,1.0
7216,0,3,2,1,2,3,3,7,0,0,0,1,0,0,0,0,2,0,1,17,1,1,2,67,2,18,2,2,1,8,6,12,2,2,8,0.0
7217,0,4,2,1,2,0,1,1,0,0,0,1,0,0,0,1,3,1,2,0,1,1,4,67,1,18,3,1,0,4,2,7,2,2,20,1.0
7218,1,2,2,0,2,1,0,1,1,0,1,0,0,0,1,3,2,1,2,5,1,0,1,89,1,22,3,1,0,7,1,7,2,0,36,1.0
7219,1,8,1,1,2,0,0,4,1,0,0,0,0,1,0,0,3,1,3,5,0,1,2,40,1,7,2,0,1,14,1,7,1,2,7,0.0
7220,1,3,3,1,3,0,2,2,0,0,2,1,0,0,0,1,2,0,2,0,1,1,2,67,1,18,3,1,1,8,5,8,2,2,20,0.0
7221,1,2,2,1,3,3,0,0,1,0,0,1,0,0,1,3,2,1,2,3,1,0,3,89,2,22,2,1,0,7,1,13,2,2,41,1.0
7222,0,6,2,1,3,3,2,3,0,0,1,1,0,0,1,3,2,0,4,6,1,0,2,89,2,14,2,1,0,1,4,13,2,2,41,0.0
7223,0,2,4,0,1,0,2,4,1,0,0,0,0,1,1,2,2,1,3,15,0,0,3,89,1,7,2,0,0,7,4,6,1,0,25,1.0
7224,1,2,0,1,0,1,4,1,0,0,0,1,0,0,1,0,4,0,1,3,1,0,4,40,0,7,1,0,1,9,9,0,2,2,8,0.0
7225,0,6,2,1,2,1,4,3,0,0,0,1,0,0,1,0,4,0,4,3,1,0,4,40,1,10,3,1,0,1,8,7,2,2,8,1.0
7226,1,2,2,1,3,0,2,0,0,0,1,1,0,0,0,1,5,1,3,13,1,1,2,67,1,18,2,1,1,12,5,8,2,2,20,1.0
7227,1,2,2,0,2,1,0,2,0,0,0,1,0,0,0,0,4,1,1,13,1,0,0,89,1,10,2,1,0,4,1,7,2,0,2,1.0
7228,1,1,3,1,2,0,0,2,0,0,2,0,0,1,1,1,4,1,2,7,0,1,4,40,1,18,1,0,1,13,1,7,1,2,19,1.0
7229,1,0,2,1,2,1,2,7,0,0,0,0,0,0,0,0,2,0,1,0,1,1,3,67,1,10,3,1,1,8,5,7,2,2,8,0.0
7230,0,6,0,1,2,0,4,3,0,1,1,0,0,0,0,0,4,1,2,18,1,0,4,40,2,22,1,2,1,12,8,12,2,3,12,1.0
7231,1,8,2,0,2,1,2,2,0,0,3,0,0,0,0,3,4,0,2,4,1,0,2,67,1,14,2,1,0,0,5,7,2,0,36,1.0
7232,1,1,3,1,3,1,2,1,0,0,3,1,0,0,1,0,4,0,3,1,1,0,2,89,1,7,2,0,0,1,5,8,2,2,8,0.0
7233,1,8,1,1,2,1,3,6,1,0,0,0,0,0,1,1,4,1,3,7,1,0,2,67,0,7,2,0,1,15,7,2,2,2,20,0.0
7234,1,8,1,1,2,0,2,5,0,0,2,1,0,0,1,0,4,0,1,22,1,1,0,40,2,18,1,0,1,9,5,12,2,2,8,0.0
7235,1,3,2,0,3,2,4,2,0,0,0,1,0,0,0,0,2,0,3,0,0,1,3,67,3,18,3,2,1,8,9,18,0,0,0,0.0
7236,1,7,2,1,2,3,2,0,1,0,0,0,0,0,1,0,2,0,2,3,1,0,3,40,1,18,1,2,0,3,5,7,2,2,8,1.0
7237,1,5,0,0,2,0,3,7,1,0,2,0,0,0,1,0,2,0,2,6,1,1,1,67,1,14,1,1,0,3,7,7,2,0,2,0.0
7238,1,4,0,0,3,0,2,6,1,0,0,0,0,1,1,2,5,1,1,17,0,1,3,89,2,18,2,0,1,15,5,13,1,0,25,1.0
7239,1,1,2,1,2,0,2,4,1,0,1,1,0,0,1,2,4,1,3,1,1,1,0,67,1,7,2,2,1,15,5,7,2,2,31,0.0
7240,0,3,1,0,1,0,4,3,1,0,0,1,0,0,0,1,2,0,3,4,1,1,1,89,1,14,2,0,1,10,8,6,2,0,46,1.0
7241,0,0,2,1,2,1,2,7,0,0,0,1,0,0,1,0,2,1,1,0,1,1,2,89,1,22,2,1,1,13,4,7,2,2,8,0.0
7242,1,1,0,0,2,3,2,1,0,0,0,1,0,0,1,0,3,0,1,23,1,1,4,89,0,18,2,2,0,1,5,2,2,0,2,0.0
7243,1,1,2,1,3,1,3,2,1,0,3,0,0,0,1,3,0,1,2,10,1,1,3,89,3,14,2,1,0,7,7,18,2,2,41,1.0
7244,1,7,1,1,2,1,4,2,1,0,0,1,0,0,0,0,4,0,1,17,1,0,4,67,1,18,2,1,1,10,9,7,2,2,8,0.0
7245,0,3,2,0,4,1,1,2,0,0,0,1,0,0,0,2,2,1,2,5,1,0,1,89,1,10,2,1,1,12,2,9,2,0,26,0.0
7246,1,1,2,1,2,0,1,1,0,0,1,1,0,0,1,0,2,0,2,15,0,1,1,40,1,10,2,2,1,9,3,7,0,2,6,1.0
7247,0,5,3,1,2,1,3,1,0,1,3,0,0,0,0,0,4,1,2,3,1,0,4,67,1,7,2,0,1,12,6,7,2,3,12,1.0
7248,1,0,3,1,2,3,4,1,0,0,0,1,0,0,0,3,2,1,3,5,1,0,3,40,1,10,1,2,1,12,9,7,2,2,41,0.0
7249,0,1,1,0,2,0,2,1,1,0,2,1,0,0,0,2,0,1,3,5,1,1,2,67,1,14,1,1,1,14,4,7,2,0,26,1.0
7250,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,4,0,1,3,1,0,3,67,0,10,3,1,0,0,1,0,2,2,20,1.0
7251,0,1,2,1,2,3,4,2,0,0,0,1,0,0,0,3,1,1,1,4,1,0,0,89,0,18,2,0,1,12,8,2,2,2,41,1.0
7252,1,8,2,1,3,0,1,2,0,0,2,0,0,0,0,3,4,0,3,5,1,1,0,40,1,22,3,1,0,0,3,8,2,2,41,1.0
7253,1,8,0,1,1,0,2,2,1,0,3,1,0,0,1,3,1,0,3,4,1,0,4,40,2,10,2,1,0,3,5,11,2,2,41,0.0
7254,1,3,1,1,2,0,3,7,1,0,0,1,0,0,1,3,2,1,4,2,1,1,1,40,1,14,2,0,1,15,7,7,2,2,41,1.0
7255,1,4,0,1,2,1,1,2,0,0,3,0,0,0,0,3,4,0,3,6,1,0,1,40,1,14,2,1,1,8,3,7,2,2,41,1.0
7256,1,5,2,1,2,3,2,3,0,0,0,1,0,0,0,1,4,1,3,5,1,1,2,67,2,10,3,1,1,12,5,12,2,2,20,0.0
7257,1,1,0,1,4,3,3,1,0,0,0,1,0,0,0,0,2,1,4,14,1,1,4,89,2,14,2,1,1,12,7,14,2,2,8,1.0
7258,1,8,1,0,3,0,4,5,0,0,0,1,0,0,0,3,2,0,2,4,1,0,0,67,2,10,1,1,1,8,9,13,2,0,36,1.0
7259,0,2,3,0,3,1,0,3,1,0,1,1,0,0,0,3,4,1,1,13,1,0,0,40,2,10,2,1,0,6,0,13,2,0,36,0.0
7260,0,0,3,1,2,1,2,1,1,0,0,1,0,0,0,0,2,0,3,5,0,1,3,67,0,14,2,2,0,2,4,2,0,2,6,0.0
7261,1,0,2,0,1,0,2,5,1,0,3,1,0,0,0,0,5,1,2,3,1,0,4,89,0,7,2,1,0,6,5,1,2,0,2,0.0
7262,0,6,0,1,2,0,0,3,1,0,0,0,0,0,0,1,4,0,2,5,1,1,1,89,0,10,2,0,0,2,0,2,2,2,20,0.0
7263,0,6,0,1,1,1,1,2,1,0,0,0,0,1,0,0,4,1,1,2,0,0,3,40,1,22,3,2,1,14,2,6,1,2,7,1.0
7264,1,0,2,0,3,3,4,1,0,0,1,0,0,1,0,1,2,1,3,3,0,0,2,67,2,22,2,2,1,12,9,13,1,0,15,0.0
7265,1,1,1,0,3,3,0,2,0,0,0,0,0,0,0,0,2,1,2,0,1,0,2,40,1,7,1,0,0,4,1,8,2,0,2,0.0
7266,1,8,0,0,2,1,1,2,1,0,2,0,0,0,1,0,2,0,3,0,1,0,0,67,1,18,2,2,1,11,3,7,2,0,2,1.0
7267,0,7,2,1,2,3,4,4,0,0,0,0,0,1,1,2,4,0,2,13,1,1,1,89,1,22,2,1,1,9,8,7,3,2,50,0.0
7268,1,1,1,1,1,1,1,5,1,1,0,1,0,0,0,0,2,0,1,4,1,1,2,89,0,18,2,0,1,10,3,1,2,3,12,1.0
7269,1,1,2,1,1,1,4,7,1,0,0,1,0,0,0,0,4,0,3,23,1,1,3,40,1,10,1,1,0,2,9,6,2,2,8,1.0
7270,1,1,1,1,4,2,0,1,1,0,0,1,0,0,0,3,2,1,3,23,1,1,3,67,4,18,1,0,0,6,1,24,2,2,41,0.0
7271,1,8,0,0,2,0,0,1,1,0,0,0,0,0,0,2,4,0,2,13,1,1,4,67,2,18,2,1,1,10,1,12,2,0,26,1.0
7272,1,1,1,1,2,1,0,2,0,1,2,0,0,0,1,0,4,0,3,0,1,0,1,89,1,7,1,0,0,1,1,7,2,3,12,1.0
7273,1,1,1,0,2,4,0,7,0,0,1,1,0,0,0,2,3,0,3,8,1,1,4,40,1,10,3,0,0,0,1,7,2,0,26,1.0
7274,1,6,3,0,3,0,2,3,0,0,2,0,0,0,0,1,5,0,1,4,1,0,3,89,1,22,2,1,1,8,5,8,2,0,46,1.0
7275,1,3,2,1,3,3,4,2,1,0,1,0,0,0,1,3,3,0,2,0,1,0,4,67,2,10,1,2,0,3,9,13,2,2,41,0.0
7276,0,8,1,0,4,0,0,3,0,0,1,0,0,0,1,2,2,1,2,5,1,0,4,89,1,10,3,1,0,5,0,9,2,0,26,0.0
7277,0,2,3,0,2,0,4,6,1,0,1,1,0,1,1,0,2,1,2,1,0,0,0,89,1,7,2,0,1,15,8,7,1,0,1,1.0
7278,1,3,1,0,2,0,4,1,0,0,0,1,0,0,0,2,4,0,2,0,1,1,4,40,1,18,1,1,0,0,9,7,2,0,26,0.0
7279,1,0,1,0,2,1,2,2,0,0,1,1,0,1,0,3,1,1,3,0,0,1,0,89,0,22,2,2,0,4,5,2,1,0,35,1.0
7280,1,0,0,0,0,1,1,7,0,0,0,1,0,0,0,0,3,0,1,17,1,1,4,89,0,14,2,2,0,0,3,0,2,0,2,1.0
7281,1,6,0,0,2,0,2,2,1,0,2,1,0,1,0,0,4,1,2,5,0,0,2,89,1,18,2,1,0,6,5,7,1,0,1,0.0
7282,0,0,1,1,2,1,2,2,0,1,1,1,0,0,0,0,1,1,3,0,1,1,3,89,0,14,2,2,0,4,4,2,2,3,12,1.0
7283,1,8,1,1,4,0,2,3,0,0,1,1,0,0,1,3,2,1,2,5,1,0,3,89,1,14,2,1,1,13,5,9,2,2,41,1.0
7284,1,4,2,1,1,1,2,1,1,0,1,0,0,0,1,0,4,1,2,0,1,0,0,89,1,14,2,1,1,15,5,6,2,2,8,0.0
7285,1,3,3,0,3,1,2,2,1,0,3,0,0,0,0,3,2,0,3,6,1,0,2,40,1,14,2,1,1,10,5,8,2,0,36,1.0
7286,0,3,2,1,2,0,4,2,1,0,0,1,0,0,0,2,4,0,2,13,1,0,0,67,1,10,3,1,0,2,8,7,2,2,31,1.0
7287,1,8,2,0,3,3,2,6,0,0,0,0,0,0,1,0,2,1,1,3,1,1,1,40,1,7,3,1,0,5,5,8,2,0,2,0.0
7288,0,8,4,1,4,0,4,2,1,0,2,1,0,0,1,1,4,0,3,5,1,1,0,89,3,10,2,1,1,11,8,19,2,2,20,0.0
7289,0,4,2,1,2,0,0,5,0,0,0,0,0,0,1,3,5,1,2,13,1,1,0,40,1,22,2,1,0,5,0,7,2,2,41,1.0
7290,1,7,1,1,3,1,1,0,1,1,0,0,0,0,1,0,1,0,2,3,1,0,2,67,3,18,3,1,1,11,3,18,2,3,12,1.0
7291,0,4,3,0,2,3,2,2,1,0,2,0,0,0,0,3,2,0,4,2,1,0,0,89,2,10,2,1,1,10,4,12,2,0,36,1.0
7292,1,2,0,0,1,3,3,1,1,0,0,0,0,0,0,2,3,0,2,0,0,0,1,89,0,22,2,1,0,2,7,1,0,0,24,1.0
7293,0,5,1,1,3,0,3,3,0,0,0,0,0,0,1,0,4,0,4,5,1,1,3,89,1,10,3,0,0,1,6,8,2,2,8,1.0
7294,0,2,2,1,3,0,2,3,0,0,0,0,0,0,1,3,5,1,3,13,1,1,1,89,1,10,2,1,0,5,4,8,2,2,41,1.0
7295,0,1,2,0,0,1,1,7,1,0,2,1,0,1,1,0,4,1,3,3,1,0,0,40,4,10,3,0,1,15,2,20,3,0,3,1.0
7296,1,4,0,0,3,1,2,4,1,0,0,0,0,0,0,3,2,0,1,2,1,0,2,89,1,22,2,1,1,10,5,8,2,0,36,0.0
7297,1,5,3,0,3,0,4,5,0,0,2,1,0,0,1,1,4,0,3,7,1,1,4,89,2,14,2,1,1,9,9,13,2,0,46,1.0
7298,1,3,2,0,2,1,1,4,0,0,1,0,0,1,0,3,2,0,3,5,0,0,3,89,1,22,2,0,0,0,3,7,1,0,35,1.0
7299,0,3,2,0,2,2,4,7,0,0,1,1,0,1,1,0,5,1,3,2,0,1,1,89,1,18,2,2,1,13,8,7,1,0,1,0.0
7300,0,3,3,1,3,2,1,1,0,0,3,1,0,0,0,3,2,0,3,7,1,1,0,40,1,22,2,1,0,0,2,8,2,2,41,0.0
7301,1,0,1,1,2,1,0,1,1,0,2,0,0,0,0,1,4,0,4,3,0,0,1,40,1,22,2,1,0,2,1,7,0,2,18,0.0
7302,0,4,0,0,4,0,2,3,1,0,0,1,0,0,1,2,2,1,2,0,1,0,2,40,2,14,2,1,0,7,4,14,2,0,26,0.0
7303,1,7,2,1,1,1,3,2,1,0,0,0,0,0,1,0,2,1,3,0,1,0,4,40,0,22,2,2,1,15,7,1,2,2,8,1.0
7304,1,6,0,0,1,0,1,3,0,0,2,0,0,0,0,0,4,0,1,5,1,1,2,40,1,18,3,2,0,0,3,6,2,0,2,1.0
7305,1,3,0,1,3,1,1,7,0,0,3,1,0,0,1,0,2,0,4,2,1,0,2,89,1,18,2,1,1,9,3,8,2,2,8,0.0
7306,1,4,0,0,3,0,4,4,1,0,1,1,0,0,0,3,4,1,3,5,1,0,2,89,0,14,2,1,1,14,9,3,2,0,36,0.0
7307,1,8,2,1,3,0,0,3,0,0,1,0,0,0,0,3,5,1,3,5,1,1,1,89,3,14,2,2,1,12,1,18,2,2,41,1.0
7308,1,7,2,1,1,0,4,4,1,0,1,1,0,0,1,1,4,0,2,0,1,1,0,67,1,18,2,1,1,11,9,6,2,2,20,1.0
7309,1,0,1,1,2,0,4,3,1,0,1,0,0,0,1,0,4,1,4,5,1,0,3,89,1,18,2,1,0,7,9,7,2,2,8,1.0
7310,0,6,1,0,3,0,0,2,0,0,0,0,0,0,1,0,4,0,2,7,1,0,4,89,1,14,2,2,1,9,0,8,2,0,2,0.0
7311,1,7,2,0,3,0,4,3,1,0,0,1,0,1,0,0,1,1,1,5,0,1,1,89,1,7,3,0,1,14,9,8,1,0,1,1.0
7312,1,4,3,0,3,0,2,1,0,0,1,1,0,0,0,3,2,1,3,0,1,0,2,67,3,14,3,1,0,4,5,18,2,0,36,1.0
7313,0,0,2,0,3,3,3,5,1,0,0,1,0,0,0,0,2,0,2,0,1,1,4,40,1,7,1,2,0,2,6,8,2,0,2,1.0
7314,1,4,3,1,2,1,2,7,1,0,2,0,0,0,0,2,4,1,1,7,1,1,0,67,1,22,1,1,0,6,5,7,2,2,31,1.0
7315,0,1,2,0,2,1,1,1,1,0,0,0,0,1,1,0,4,0,4,1,0,0,0,89,2,7,2,0,1,11,2,12,1,0,1,1.0
7316,1,2,2,1,3,0,1,0,0,1,1,1,0,0,1,0,5,0,4,22,1,0,2,89,2,7,2,0,1,9,3,13,2,3,12,1.0
7317,1,6,0,0,2,0,3,7,0,0,2,0,0,0,0,3,4,1,2,5,1,0,1,89,1,18,3,2,0,4,7,7,2,0,36,0.0
7318,1,2,3,0,2,1,0,1,0,0,2,1,0,0,0,0,4,1,3,3,1,0,0,40,1,14,1,1,1,12,1,7,2,0,2,0.0
7319,0,4,2,1,2,0,2,1,0,0,0,1,0,0,1,0,3,1,2,0,1,1,3,40,2,22,2,2,1,13,4,12,2,2,8,0.0
7320,1,8,3,0,3,1,2,1,1,0,1,0,0,0,0,0,4,1,2,2,1,0,0,89,2,18,2,2,0,6,5,13,2,0,2,1.0
7321,0,3,0,1,2,1,4,5,0,0,0,0,0,0,0,3,2,0,3,2,1,0,3,89,1,18,2,1,0,0,8,7,2,2,41,1.0
7322,0,3,2,0,1,3,2,6,1,0,0,0,0,0,0,3,4,1,3,7,1,0,2,89,0,14,3,1,0,6,4,1,2,0,36,0.0
7323,1,3,3,0,2,1,2,7,0,0,1,1,0,1,0,2,4,1,2,6,0,1,2,67,2,22,3,2,1,12,5,12,1,0,25,1.0
7324,1,8,2,1,3,0,4,2,0,0,2,1,0,1,1,0,4,1,3,5,0,1,3,40,1,7,2,1,1,13,9,8,1,2,7,1.0
7325,0,0,1,1,1,1,2,2,0,1,2,1,0,0,1,1,3,1,3,0,1,0,0,67,3,7,2,1,1,13,4,16,2,3,22,1.0
7326,0,8,2,0,3,0,4,2,1,0,2,0,0,0,1,2,5,1,2,18,1,0,1,67,3,10,3,2,0,7,8,18,2,0,26,0.0
7327,1,4,2,1,2,0,4,2,0,0,0,0,0,0,0,0,4,1,2,5,1,1,0,67,2,10,3,1,1,12,9,12,2,2,8,1.0
7328,1,2,3,1,3,1,3,2,0,0,0,1,0,0,1,3,4,1,2,2,1,0,0,67,2,18,2,1,0,5,7,13,2,2,41,1.0
7329,1,3,1,1,4,1,2,2,0,0,0,1,0,0,1,0,2,0,2,8,1,0,0,40,4,18,1,2,1,9,5,24,2,2,8,1.0
7330,1,8,4,1,2,1,2,3,0,0,3,0,0,0,0,0,2,1,4,2,0,0,1,67,1,18,2,0,1,12,5,7,0,2,6,0.0
7331,1,7,0,0,1,1,3,1,1,0,2,0,0,1,0,0,4,0,1,11,0,0,3,40,1,18,2,2,1,10,7,6,1,0,1,1.0
7332,1,1,3,0,2,0,0,6,0,0,2,1,0,1,0,0,4,1,3,14,0,0,1,89,1,18,2,2,1,12,1,7,1,0,1,1.0
7333,1,4,1,0,2,0,1,7,1,0,1,0,0,0,0,3,5,1,1,17,1,0,2,40,2,22,1,2,0,6,3,12,2,0,36,0.0
7334,1,1,2,0,2,1,4,7,0,0,2,0,0,0,1,0,2,1,1,6,1,0,1,67,1,7,2,1,1,13,9,7,2,0,2,0.0
7335,0,7,1,1,2,0,2,4,1,0,1,0,0,1,0,0,5,0,1,16,0,1,4,89,1,18,2,0,0,2,4,7,1,2,7,1.0
7336,0,3,0,1,2,1,1,4,0,0,1,1,0,0,0,2,5,0,3,13,1,1,2,89,1,14,2,1,1,8,2,7,2,2,31,1.0
7337,0,2,1,1,2,3,3,2,0,0,0,1,0,0,1,3,2,0,2,3,1,0,4,67,1,10,3,1,1,9,6,7,2,2,41,0.0
7338,0,4,2,1,3,3,3,5,0,0,1,1,0,1,1,1,2,1,3,3,1,0,0,67,1,18,2,2,1,13,6,8,3,2,21,0.0
7339,1,6,3,1,3,1,4,3,0,1,2,0,0,1,0,0,5,0,3,11,1,0,1,89,2,18,1,1,0,0,9,13,3,3,13,0.0
7340,1,1,1,0,3,1,2,4,1,0,0,0,0,1,0,2,2,1,4,15,0,1,4,67,1,22,3,1,0,6,5,8,1,0,25,0.0
7341,1,2,0,1,1,0,3,2,1,0,1,0,0,0,1,1,4,0,2,2,1,1,1,89,1,22,2,1,1,11,7,6,2,2,20,0.0
7342,1,4,0,1,2,1,3,2,0,0,3,1,0,0,0,1,4,1,3,6,1,0,4,67,1,18,2,2,1,12,7,7,2,2,20,0.0
7343,1,1,0,0,1,1,4,3,1,0,0,0,0,0,0,0,1,0,2,13,1,0,4,40,1,14,2,0,0,2,9,6,2,0,2,0.0
7344,0,2,1,1,1,1,1,5,1,0,1,1,0,0,1,3,2,0,1,6,1,1,4,67,0,18,2,1,1,11,2,1,2,2,41,1.0
7345,0,2,1,0,1,1,4,5,0,0,1,1,0,1,1,0,2,1,1,6,0,1,2,67,0,7,1,2,0,5,8,1,1,0,1,0.0
7346,0,1,2,1,2,3,1,2,0,0,1,1,0,0,0,3,3,1,2,6,1,0,4,89,2,10,3,1,1,12,2,12,2,2,41,0.0
7347,1,8,1,0,2,0,3,7,0,0,0,1,0,0,1,0,4,1,3,13,1,1,2,40,2,14,1,1,0,5,7,12,2,0,2,0.0
7348,1,2,0,1,1,1,2,1,1,0,4,1,0,0,0,3,2,1,2,3,0,0,0,89,0,14,2,0,1,14,5,1,0,2,39,1.0
7349,1,8,2,1,2,0,0,4,1,0,2,0,0,0,1,2,3,0,2,7,1,0,0,40,2,14,2,2,0,3,1,12,2,2,31,0.0
7350,0,2,0,1,1,0,1,2,1,0,1,0,0,1,0,0,4,1,2,2,0,1,2,67,1,22,1,0,0,6,2,6,1,2,7,1.0
7351,1,8,2,1,2,3,2,0,0,0,1,1,0,0,1,3,2,0,1,3,1,0,3,89,1,22,2,1,1,9,5,7,2,2,41,1.0
7352,0,3,1,0,2,0,4,6,0,0,0,1,0,0,1,0,2,1,1,22,1,1,0,89,1,10,1,1,1,13,8,7,2,0,2,0.0
7353,1,8,2,0,2,1,2,2,1,0,3,0,0,0,0,1,4,0,2,4,1,0,3,40,1,18,2,1,0,2,5,7,2,0,46,1.0
7354,1,3,0,1,2,1,2,4,0,0,1,0,0,1,1,3,5,1,3,13,0,1,0,89,1,7,3,0,1,13,5,7,1,2,40,0.0
7355,1,4,3,0,3,1,4,3,0,0,2,1,0,0,1,0,5,0,3,9,1,0,1,67,3,7,2,0,0,1,9,18,2,0,2,0.0
7356,1,1,3,1,2,1,2,1,0,0,0,1,0,1,0,2,4,1,4,6,1,0,3,89,0,10,2,0,1,12,5,2,3,2,50,0.0
7357,0,2,1,0,2,3,2,5,0,1,3,0,0,1,0,0,4,0,3,7,1,0,1,89,2,18,2,1,0,0,4,12,3,1,46,0.0
7358,0,8,2,1,3,0,2,2,0,0,0,1,0,0,1,3,4,1,2,15,1,0,1,89,1,14,2,1,1,13,4,8,2,2,41,1.0
7359,1,0,4,0,2,0,0,1,0,0,1,1,0,0,1,2,2,0,3,3,1,0,2,67,2,14,3,0,1,9,1,12,2,0,26,0.0
7360,0,1,1,0,2,2,2,5,1,0,0,1,0,1,1,0,1,0,1,2,0,1,4,89,3,22,3,2,0,3,4,17,1,0,1,1.0
7361,0,1,2,1,2,0,1,4,1,1,1,1,0,1,1,2,3,0,3,18,1,0,1,40,3,7,2,2,1,11,2,17,3,3,33,0.0
7362,1,3,1,0,2,0,4,1,1,0,1,0,0,0,0,2,2,1,2,0,1,0,3,67,2,10,2,1,0,6,9,12,2,0,26,0.0
7363,1,6,0,0,3,3,4,2,1,0,0,0,0,1,0,0,4,0,2,2,0,0,1,89,2,7,3,1,0,2,9,13,1,0,1,1.0
7364,0,1,2,1,1,1,0,7,0,0,0,0,0,0,0,3,4,1,3,23,1,1,1,67,1,22,2,1,1,12,0,6,2,2,41,0.0
