binary__offer_expiration,ordinal__income_range,ordinal__no_visited_cold_drinks,binary__travelled_more_than_15mins_for_offer,ordinal__restaur_spend_less_than20,nominal__marital_status,nominal__restaurant_type,ordinal__age,binary__prefer_western_over_chinese,binary__travelled_more_than_25mins_for_offer,ordinal__no_visited_bars,binary__gender,nominal__car,binary__restuarant_same_direction_house,binary__cooks_regularly,nominal__customer_type,ordinal__qualif,binary__is_foodie,ordinal__no_take_aways,nominal__job_industry,binary__restuarant_opposite_direction_house,binary__has_children,ordinal__type_of_rest_rating,interval__temperature,ordinal__restaur_spend_greater_than20,interval__travel_time,interval__season,ordinal__dest_distance,binary__prefer_home_food,target,nominal__pref_profile,nominal__biz_type,nominal__spend_id,nominal__direction,nominal__extra_travel,nominal__circumstance
48,4,2,0,3,1,0,1,1,0,0,0,0,0,1,0,1,1,4,3,1,0,0,67,0,10,2,1,1,0,15,1,3,2,0,2
48,5,0,1,2,1,3,1,0,1,0,0,0,0,0,0,4,1,4,3,1,1,4,89,2,14,2,1,0,0,4,7,12,2,3,12
48,8,1,1,3,0,2,3,0,0,1,1,0,0,1,0,2,0,4,5,1,0,2,40,1,18,3,2,0,1,1,5,8,2,2,8
48,4,2,1,3,0,4,3,1,0,1,1,0,0,0,1,2,1,3,13,1,1,2,67,1,14,2,1,0,1,6,9,8,2,2,20
48,6,0,1,2,0,4,4,0,0,0,0,0,0,0,3,3,1,3,1,1,1,0,67,1,22,1,1,0,0,4,9,7,2,2,41
10,8,3,1,2,1,4,7,0,0,2,0,0,0,1,0,4,1,3,7,1,0,1,40,1,22,1,1,0,1,5,8,7,2,2,8
10,4,2,0,1,0,4,0,0,0,0,0,0,0,0,0,2,1,2,13,0,0,0,40,1,18,2,1,1,1,12,8,6,0,0,0
48,3,4,1,2,1,3,7,1,1,1,0,0,0,1,0,5,1,2,4,1,0,4,67,2,7,3,0,1,0,15,7,12,2,3,12
10,1,0,1,1,2,2,3,0,0,2,1,0,0,0,0,2,1,3,23,1,1,3,40,1,7,2,2,1,0,12,4,6,2,2,8
10,0,2,1,3,1,1,0,1,0,0,1,0,1,1,2,2,0,1,8,0,0,2,40,1,18,3,0,1,1,11,2,8,1,2,30
48,1,4,0,4,2,3,4,0,0,0,1,0,0,0,1,5,1,4,3,1,1,2,89,2,14,3,2,0,0,4,7,14,2,0,46
10,1,1,0,1,1,3,4,1,0,1,1,0,0,0,0,1,1,2,23,1,0,2,40,1,22,2,2,1,0,14,6,6,2,0,2
10,4,0,0,4,0,4,3,0,0,0,1,0,1,1,1,2,0,2,0,0,0,4,40,2,22,2,2,0,1,1,8,14,1,0,15
10,1,2,1,3,1,1,2,0,0,3,0,0,1,0,0,0,1,2,10,0,1,3,67,3,7,3,0,1,1,12,2,18,1,2,7
48,5,4,0,3,1,4,2,0,0,2,0,0,1,1,0,5,1,3,5,0,0,4,89,2,18,2,1,1,0,13,9,13,1,0,1
10,7,2,1,1,0,4,6,1,1,1,0,0,0,0,0,5,1,2,7,1,1,3,67,2,10,1,0,0,0,6,8,11,2,3,12
48,3,4,1,2,3,1,0,1,1,2,1,0,0,0,3,2,0,2,7,1,0,2,89,1,10,2,1,0,0,2,3,7,2,3,44
10,8,2,1,4,0,2,3,0,0,1,1,0,0,0,2,2,1,2,5,1,0,0,89,3,18,1,1,0,1,4,4,19,2,2,31
48,6,1,1,3,0,0,1,0,1,1,0,0,0,0,0,4,1,2,18,1,0,3,67,1,10,2,0,0,0,4,1,8,2,3,12
48,1,2,1,3,0,0,1,0,0,2,0,0,0,0,0,2,0,3,3,1,1,4,40,0,18,1,2,0,1,0,1,3,2,2,8
48,2,0,1,0,0,0,3,1,1,0,1,0,0,1,0,4,0,2,1,1,1,2,67,0,7,2,0,0,0,3,1,0,2,3,12
48,1,2,1,3,0,2,1,0,0,2,1,0,0,1,2,2,0,3,3,1,1,1,67,0,22,3,2,0,1,1,5,3,2,2,31
10,7,0,1,4,0,4,3,1,0,0,0,0,0,0,3,5,0,3,7,1,1,3,40,3,22,1,1,0,1,2,8,19,2,2,41
48,4,1,1,2,3,0,7,0,1,1,0,0,0,1,0,1,1,3,17,1,0,1,67,1,7,3,0,1,0,13,1,7,2,3,12
10,2,2,0,4,1,2,2,0,0,2,1,0,0,1,0,5,1,2,11,1,0,4,89,2,18,2,2,0,1,5,4,14,2,0,2
10,1,2,1,2,1,4,1,0,0,0,0,0,0,0,0,2,0,3,2,1,0,3,89,0,7,2,0,1,0,8,8,2,2,2,8
48,1,0,0,2,1,2,5,1,0,0,0,0,0,0,3,2,1,2,1,1,0,3,67,0,18,2,1,0,1,6,5,2,2,0,36
10,3,3,1,4,2,2,7,1,0,2,0,0,0,0,3,2,0,3,2,0,0,0,89,1,14,1,1,0,1,2,4,9,0,2,39
48,2,3,0,1,3,3,4,1,0,0,0,0,1,1,1,2,1,3,14,0,0,4,89,1,7,2,2,1,1,15,7,6,1,0,15
48,3,2,1,3,1,0,5,0,1,3,1,0,0,1,0,4,1,2,0,1,0,4,40,1,10,2,2,1,1,13,1,8,2,3,12
48,7,3,0,4,1,0,0,0,0,2,0,0,0,1,0,2,1,3,3,0,0,4,89,1,18,1,2,0,1,5,1,9,0,0,0
10,1,0,0,2,1,0,2,1,0,0,0,0,1,1,0,1,0,3,2,0,0,2,67,0,18,2,2,1,1,11,0,2,1,0,1
10,4,3,0,2,0,2,7,0,0,3,1,0,0,0,1,4,0,2,2,1,1,2,89,1,14,2,1,1,0,8,4,7,2,0,46
48,3,0,1,3,0,3,3,1,0,0,0,0,0,1,3,2,0,3,14,1,1,2,89,2,14,2,1,0,0,3,7,13,2,2,41
10,4,1,1,2,0,2,7,1,0,0,1,0,0,1,0,4,0,3,17,1,1,1,67,1,7,2,0,0,0,3,4,7,2,2,8
10,7,0,0,2,0,2,7,1,0,0,0,0,0,0,1,2,1,2,17,1,1,1,89,1,10,2,2,0,0,6,4,7,2,0,46
48,8,2,1,3,1,1,0,0,0,0,1,0,0,0,3,2,1,3,3,1,0,4,89,2,14,2,1,0,1,4,3,13,2,2,41
10,3,1,1,3,0,2,1,0,1,2,0,0,0,0,0,2,0,2,0,1,0,2,40,0,7,1,0,0,1,0,4,3,2,3,12
48,1,3,0,2,1,2,1,1,0,0,0,0,0,0,2,2,1,4,6,1,0,2,89,1,18,2,0,0,1,6,5,7,2,0,26
10,3,3,1,3,1,4,7,0,0,2,1,0,0,1,2,5,1,3,1,1,0,4,89,2,14,2,1,1,0,13,8,13,2,2,31
10,1,3,1,4,0,0,7,1,0,1,1,0,0,1,3,4,1,3,13,1,1,1,40,1,22,3,1,0,0,7,0,9,2,2,41
10,7,1,1,2,3,0,1,0,0,0,0,0,0,1,1,3,1,3,3,0,0,3,89,3,7,3,0,0,1,5,0,17,0,2,18
10,3,0,1,3,0,4,3,1,1,0,0,0,0,0,0,2,1,3,14,1,1,0,67,2,7,3,1,0,1,6,8,13,2,3,12
10,4,1,1,0,3,0,2,1,0,2,1,0,1,0,0,3,0,3,7,1,0,2,67,2,18,1,1,0,1,2,0,10,3,2,9
48,3,0,1,2,2,1,7,1,0,0,0,0,0,0,3,2,0,3,0,1,1,3,40,1,22,2,1,1,1,10,3,7,2,2,41
48,4,0,0,1,0,2,7,1,0,1,0,0,0,1,0,4,0,3,9,1,1,4,67,1,18,3,0,0,0,3,5,6,2,0,2
48,2,0,0,2,0,2,5,1,0,0,0,0,0,0,1,3,1,0,20,1,1,0,89,0,18,2,0,1,0,14,5,2,2,0,46
48,2,2,1,3,1,1,3,0,0,3,1,0,0,0,3,4,0,2,2,1,0,1,67,2,10,2,1,0,1,0,3,13,2,2,41
48,1,0,0,2,1,2,2,1,0,0,0,0,0,1,3,1,0,3,2,1,0,3,89,0,10,2,1,0,1,3,5,2,2,0,36
10,7,1,1,2,0,4,4,1,1,1,0,0,0,1,0,5,1,1,16,1,1,4,89,1,18,2,2,1,0,15,8,7,2,3,12
48,4,3,1,2,1,1,3,0,1,0,0,0,0,1,0,3,0,1,3,1,1,3,67,1,18,1,2,1,0,9,3,7,2,3,12
48,0,4,0,1,1,1,7,0,0,0,1,0,1,0,3,5,0,2,0,0,0,1,89,1,7,3,0,0,1,0,3,6,1,0,35
10,8,0,0,2,0,3,4,1,0,0,0,0,0,0,2,5,1,2,13,1,0,1,67,1,10,2,2,0,1,6,6,7,2,0,26
48,1,1,1,2,0,0,1,1,0,0,0,0,1,1,1,4,0,3,0,1,0,4,89,1,18,2,2,0,1,3,1,7,3,2,21
48,4,2,1,2,3,2,7,1,0,0,1,0,0,1,0,2,0,3,7,1,0,2,89,1,7,2,2,1,1,11,5,7,2,2,8
10,4,0,1,1,0,0,3,0,1,0,1,0,0,0,0,4,0,0,7,1,1,1,89,1,18,2,2,0,0,0,0,6,2,3,12
10,7,2,1,1,0,4,4,0,0,1,1,0,0,1,1,4,1,2,0,1,1,3,89,1,18,3,2,0,1,5,8,6,2,2,20
48,5,2,0,3,0,4,2,0,0,3,1,0,0,1,2,5,1,3,0,1,0,0,40,2,18,2,2,1,1,13,9,13,2,0,26
48,0,3,1,4,1,1,1,1,0,2,1,0,0,1,3,1,0,4,0,1,0,0,40,3,22,3,1,1,1,11,3,19,2,2,41
10,1,2,1,2,3,2,2,0,0,0,1,0,0,1,2,1,1,1,4,1,0,3,89,0,22,2,1,1,1,13,4,2,2,2,31
48,8,3,1,3,1,4,1,1,0,1,1,0,0,0,1,2,1,4,3,1,1,2,89,1,22,2,1,1,0,14,9,8,2,2,20
10,3,1,0,3,0,2,7,0,0,1,0,0,0,1,2,3,0,1,0,1,1,3,40,1,14,1,1,1,1,9,4,8,2,0,26
10,4,0,0,3,1,2,1,0,0,0,1,0,0,1,0,2,1,4,6,1,0,1,67,2,14,1,2,0,0,5,4,13,2,0,2
48,8,0,1,0,1,3,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,2,67,0,18,2,2,1,0,10,7,0,2,2,8
10,4,1,1,1,0,0,7,1,0,1,0,0,0,0,2,5,1,1,17,1,0,0,67,1,7,3,2,1,1,14,0,6,2,2,31
10,1,2,0,2,0,1,3,1,0,1,1,0,1,0,0,4,1,2,2,0,1,2,89,1,7,2,0,0,0,6,2,7,1,0,1
48,5,1,1,3,0,4,3,1,0,1,0,0,0,1,2,5,0,3,13,1,0,1,40,1,10,2,1,1,0,11,9,8,2,2,31
48,1,1,0,2,3,0,3,1,0,0,0,0,0,0,0,4,0,2,2,1,0,4,40,0,14,1,1,0,1,2,1,2,2,0,2
10,4,3,0,2,1,4,2,0,0,1,0,0,0,1,0,5,1,3,18,1,0,3,67,1,22,2,0,1,0,13,8,7,2,0,2
48,1,0,0,1,0,3,2,1,0,1,1,0,0,0,0,2,1,2,0,1,1,2,67,0,10,3,1,1,1,14,7,1,2,0,2
48,6,0,0,4,3,2,4,1,0,0,1,0,0,0,1,3,1,4,0,1,0,3,89,2,22,2,1,0,1,6,5,14,2,0,46
48,4,3,0,2,0,2,2,0,0,0,0,0,0,1,1,4,1,2,13,1,1,4,67,1,18,2,1,1,0,13,5,7,2,0,46
10,1,3,1,3,1,2,1,0,0,0,0,0,0,1,1,2,0,3,2,1,0,2,67,0,7,2,2,0,0,1,4,3,2,2,20
10,4,1,0,2,2,1,5,1,0,1,0,0,1,0,0,2,1,2,16,0,1,4,89,2,7,2,1,0,1,6,2,12,1,0,1
48,3,1,0,1,1,2,6,1,0,2,1,0,1,0,0,4,1,1,1,1,0,2,89,0,14,2,1,0,1,6,5,1,3,0,3
48,7,2,0,1,0,4,6,0,0,1,0,0,0,0,1,5,0,2,7,1,1,1,67,2,14,2,1,1,1,8,9,11,2,0,46
48,1,1,1,2,2,2,1,0,0,0,1,0,0,1,1,3,0,4,3,1,0,0,67,1,22,2,0,1,0,9,5,7,2,2,20
10,1,3,1,2,1,2,2,0,0,1,0,4,0,0,3,5,0,3,2,1,0,2,89,0,18,2,1,0,1,0,4,2,2,2,41
48,2,2,1,2,0,3,2,1,0,1,1,0,0,0,1,2,0,2,1,1,1,3,67,0,18,3,1,0,0,2,7,2,2,2,20
48,8,3,1,3,1,1,1,1,1,2,0,0,0,1,0,4,1,2,3,1,0,1,67,2,10,2,0,0,0,7,3,13,2,3,12
10,7,2,1,1,0,2,4,0,0,1,1,0,0,1,3,4,0,2,0,1,1,3,89,1,14,1,0,1,1,9,4,6,2,2,41
48,8,1,0,3,0,4,4,0,0,0,1,0,0,1,0,2,0,2,6,1,0,0,40,0,7,2,1,1,1,9,9,3,2,0,2
48,1,2,0,2,1,0,1,0,0,0,1,0,0,0,3,4,1,4,1,1,0,1,89,2,10,2,1,1,0,12,1,12,2,0,36
48,2,3,1,3,1,0,3,1,1,4,1,0,0,1,3,3,0,3,4,1,0,0,89,3,18,2,0,0,1,3,1,18,2,3,44
10,2,0,1,2,3,1,5,0,0,0,1,0,0,1,2,2,0,4,23,1,1,4,89,1,10,2,0,1,0,9,2,7,2,2,31
48,8,0,0,2,0,4,3,0,0,2,0,0,0,1,0,2,0,3,14,1,0,0,67,2,7,2,2,0,1,1,9,12,2,0,2
48,4,3,1,2,3,3,7,0,1,0,0,0,0,1,0,3,0,3,17,1,1,4,89,1,7,2,0,0,0,1,7,7,2,3,12
48,2,2,0,2,0,4,1,0,0,1,1,0,0,0,3,2,0,3,2,1,1,0,40,0,14,1,1,0,1,0,9,2,2,0,36
10,6,0,1,4,3,0,4,1,0,0,1,0,0,1,0,3,1,4,0,1,0,3,67,2,18,3,1,1,0,15,0,14,2,2,8
48,2,1,1,3,1,3,1,0,1,0,0,0,1,0,0,2,1,4,3,0,0,4,40,3,18,1,1,1,0,12,7,18,1,3,11
10,0,2,1,2,1,1,1,0,0,3,0,0,1,1,3,2,0,3,3,0,0,4,89,1,22,2,1,1,0,9,2,7,1,2,40
48,8,1,0,3,0,4,3,1,0,1,1,0,1,1,1,2,1,4,1,0,0,1,40,1,18,2,2,0,1,7,9,8,1,0,15
10,8,0,0,2,1,2,1,0,0,2,1,0,0,0,1,4,0,2,3,1,0,1,89,3,10,2,0,0,0,0,4,17,2,0,46
10,5,1,0,1,0,0,5,0,0,1,1,0,0,1,3,3,1,1,0,1,1,4,40,1,18,1,1,0,0,5,0,6,2,0,36
10,1,1,1,1,1,0,5,0,0,0,1,0,0,1,3,2,1,4,4,0,1,0,89,0,14,2,1,0,0,5,0,1,0,2,39
48,4,0,0,3,3,1,1,1,0,1,1,0,0,1,2,4,0,2,3,1,0,2,89,2,7,2,1,0,1,3,3,13,2,0,26
10,8,3,1,3,1,2,1,1,0,1,0,0,1,0,0,4,1,2,2,0,0,4,40,2,7,2,0,1,1,14,4,13,1,2,7
48,2,0,1,4,0,0,4,1,0,1,0,0,0,1,2,3,0,3,21,1,1,1,40,2,14,2,1,0,1,3,1,14,2,2,31
48,3,4,1,4,1,4,2,0,0,4,0,0,0,0,0,1,1,4,0,1,0,2,67,4,10,1,1,0,1,4,9,24,2,2,8
48,0,4,1,2,1,1,1,0,1,3,0,0,0,1,0,1,1,1,0,1,0,3,40,0,7,1,0,0,0,5,3,2,2,3,12
10,1,0,1,2,3,2,1,1,0,0,1,0,1,0,1,3,1,1,23,0,1,3,89,0,7,2,2,0,0,6,4,2,1,2,19
48,2,0,0,1,1,2,3,1,0,1,0,0,0,1,3,1,1,2,5,1,0,0,89,0,14,2,1,0,0,7,5,1,2,0,36
48,6,0,1,3,1,0,2,0,1,0,0,0,0,1,0,4,0,3,2,1,0,2,89,1,7,3,0,0,0,1,1,8,2,3,12
10,1,1,0,3,1,2,4,1,0,0,1,0,0,1,1,2,0,3,7,1,1,3,67,1,10,3,2,0,0,3,4,8,2,0,46
48,3,4,1,4,1,4,2,0,0,4,0,0,0,1,0,1,0,4,0,1,0,2,67,4,10,1,1,0,1,1,9,24,2,2,8
10,8,2,0,2,1,2,2,1,0,3,0,0,0,1,3,4,0,2,4,1,0,1,40,1,18,3,1,1,1,11,4,7,2,0,36
48,0,1,1,2,0,1,1,0,0,1,0,0,0,1,3,2,0,1,3,0,1,3,89,2,10,1,2,0,1,1,3,12,0,2,39
48,2,0,0,3,1,0,3,1,0,0,1,0,1,1,2,2,0,3,0,0,1,2,89,1,7,2,0,0,0,3,1,8,1,0,25
48,5,0,0,1,3,0,1,0,0,1,1,0,0,0,2,4,0,2,12,1,0,4,40,0,14,1,2,1,0,8,1,1,2,0,26
48,4,0,0,3,1,0,1,1,0,2,0,0,0,0,3,4,0,1,18,1,0,0,89,0,10,2,1,0,1,2,1,3,2,0,36
48,0,3,0,2,1,1,1,0,1,2,1,0,0,0,1,1,1,4,0,0,0,3,40,2,7,3,1,0,1,4,3,12,0,1,47
10,2,2,1,1,1,3,5,0,0,0,0,0,1,1,0,2,1,2,5,0,1,1,67,1,10,2,0,1,0,13,6,6,1,2,7
48,0,2,1,2,0,2,1,0,0,2,0,0,1,1,0,2,0,2,2,1,0,0,40,1,7,2,1,0,1,1,5,7,3,2,9
48,6,0,1,2,0,2,2,1,0,2,0,0,0,0,2,4,0,2,5,1,0,2,67,1,10,2,2,1,0,10,5,7,2,2,31
48,1,2,1,2,1,3,1,0,0,0,1,0,0,1,1,2,1,3,2,1,0,0,67,0,22,2,2,1,0,13,7,2,2,2,20
10,1,1,0,1,3,2,2,1,0,0,0,0,0,0,3,4,1,1,12,1,0,1,89,1,10,2,1,1,1,14,4,6,2,0,36
48,2,2,1,2,1,3,4,1,0,2,0,0,0,0,0,2,0,3,0,1,0,3,67,0,22,2,1,1,1,10,7,2,2,2,8
48,0,0,1,2,1,2,1,1,0,2,1,0,0,1,0,1,1,3,0,1,0,3,67,1,14,2,1,0,1,7,5,7,2,2,8
48,2,1,1,3,1,2,1,0,0,0,0,0,1,0,0,4,1,2,3,1,0,0,89,0,7,2,1,1,0,12,5,3,3,2,9
10,5,1,1,2,0,3,2,1,0,1,0,0,0,0,1,3,0,3,5,1,1,2,40,0,7,1,0,1,0,10,6,2,2,2,20
48,3,1,0,2,1,2,2,1,0,0,1,0,0,0,2,4,0,2,17,1,0,4,89,1,18,2,1,0,0,2,5,7,2,0,26
10,6,3,0,1,1,0,1,1,0,2,0,0,0,1,0,2,1,1,0,1,0,0,40,0,7,2,0,0,0,7,0,1,2,0,2
10,3,0,1,2,3,0,3,0,0,0,0,0,0,1,0,1,1,3,2,1,0,2,67,1,7,2,2,0,1,5,0,7,2,2,8
10,1,1,0,3,4,2,7,1,0,0,1,0,0,0,3,1,1,2,17,1,1,3,89,1,14,2,1,1,1,14,4,8,2,0,36
48,5,2,1,3,0,4,5,1,0,2,0,0,0,1,0,5,1,2,7,1,1,4,89,1,7,2,0,1,0,15,9,8,2,2,8
10,1,1,1,1,3,4,2,0,0,0,0,0,0,0,1,4,1,1,12,1,0,1,89,1,18,2,0,1,1,12,8,6,2,2,20
48,4,2,1,3,1,3,0,1,0,0,0,0,0,1,0,2,1,3,3,1,0,1,67,1,18,2,2,0,0,7,7,8,2,2,8
48,5,0,1,2,1,1,1,1,0,0,0,0,1,1,0,2,0,3,3,0,1,3,40,2,7,1,1,1,0,11,3,12,1,2,7
48,1,3,1,2,0,2,6,0,0,2,1,0,0,1,2,4,0,3,14,1,0,1,40,1,18,1,1,0,1,1,5,7,2,2,31
48,0,2,0,2,3,3,1,0,0,2,1,0,1,0,0,2,1,3,3,0,0,3,89,1,22,2,1,0,1,4,7,7,1,0,1
48,6,1,0,3,1,4,1,0,0,4,1,0,0,1,3,4,1,4,1,1,0,2,40,0,14,1,1,0,1,5,9,3,2,0,36
48,7,2,0,2,0,2,5,1,0,1,1,0,0,1,3,5,0,3,4,1,1,3,89,1,18,2,1,0,0,3,5,7,2,0,36
48,8,1,1,4,1,2,2,1,0,1,0,0,0,0,2,4,1,4,0,1,0,2,89,2,18,2,0,0,1,6,5,14,2,2,31
10,8,0,0,1,0,2,4,0,0,1,1,0,0,1,3,4,0,2,0,1,0,1,89,1,18,2,1,0,0,1,4,6,2,0,36
48,2,0,1,0,3,1,2,1,0,2,1,0,0,1,1,4,0,3,7,1,0,4,40,2,22,1,0,1,1,11,3,10,2,2,20
48,8,1,1,2,0,1,4,0,1,1,1,0,0,0,1,3,1,1,0,1,1,2,67,1,10,3,0,0,0,4,3,7,2,3,22
48,0,4,0,2,0,3,1,1,0,1,1,0,0,1,2,2,0,3,3,1,0,1,89,2,14,2,2,0,1,3,7,12,2,0,26
10,8,2,1,2,0,4,4,0,1,2,0,0,0,1,2,3,1,2,7,1,0,1,67,2,22,1,2,0,0,5,8,12,2,3,32
48,0,4,0,4,1,0,1,1,0,4,0,0,0,0,0,2,0,2,3,1,0,3,89,1,22,2,1,1,1,10,1,9,2,0,2
10,4,0,1,3,0,2,1,1,0,0,0,0,0,0,3,4,1,3,7,1,0,3,89,2,10,2,0,0,1,6,4,13,2,2,41
10,8,1,1,2,0,1,5,0,0,2,1,0,0,0,2,4,0,1,22,1,1,1,40,2,22,1,2,1,0,8,2,12,2,2,31
10,3,1,1,2,0,0,3,0,0,1,0,0,0,0,1,2,1,1,20,1,1,2,89,1,22,2,0,0,0,4,0,7,2,2,20
10,0,0,1,1,3,2,1,1,0,0,1,0,0,1,1,2,1,3,0,1,0,1,89,1,10,2,1,0,0,7,4,6,2,2,20
48,4,1,0,2,0,4,7,0,0,0,0,0,0,0,1,4,0,1,22,1,0,1,67,1,14,2,1,1,1,8,9,7,2,0,46
10,5,0,1,2,0,2,4,0,1,0,0,0,0,1,0,4,1,1,2,1,1,0,67,2,22,3,0,0,0,5,4,12,2,3,12
10,1,2,1,2,0,4,4,1,1,0,1,0,0,0,0,2,1,1,5,1,0,4,89,1,7,2,1,0,1,6,8,7,2,3,12
10,8,0,0,2,1,0,1,0,0,2,1,0,0,1,2,4,0,2,3,1,0,2,89,3,18,2,1,1,0,9,0,17,2,0,26
10,8,0,1,2,0,2,6,1,1,1,0,0,0,0,2,4,0,2,12,1,1,2,40,2,22,2,1,0,0,2,4,12,2,3,32
10,7,4,1,2,0,2,4,1,0,1,1,0,0,1,3,4,0,3,13,1,1,1,89,1,14,2,2,0,0,3,4,7,2,2,41
10,2,1,1,2,2,0,5,0,0,1,1,0,0,1,3,2,1,3,21,1,1,3,89,1,14,2,2,0,1,5,0,7,2,2,41
10,2,3,0,4,1,2,7,0,0,0,1,0,1,0,3,4,1,3,10,0,0,4,89,1,18,2,2,1,0,12,4,9,1,0,35
48,7,2,0,1,0,3,6,0,0,1,0,0,0,0,1,5,0,2,7,1,1,0,89,2,14,2,1,1,1,8,7,11,2,0,46
10,1,4,0,2,3,4,0,1,0,1,0,0,1,0,0,2,0,3,3,0,0,0,89,1,14,3,2,0,0,2,8,7,1,0,1
10,5,0,1,1,3,2,1,1,0,1,1,0,0,1,0,4,0,2,12,1,0,0,89,0,10,2,1,1,0,11,4,1,2,2,8
10,0,4,0,3,1,1,2,0,0,2,0,0,0,1,3,0,1,3,0,1,1,1,89,3,18,2,2,1,1,13,2,18,2,0,36
48,4,0,1,3,0,1,6,0,0,0,1,0,0,1,1,5,0,1,17,1,1,1,89,2,14,2,1,0,1,1,3,13,2,2,20
10,3,2,1,2,3,3,7,0,0,0,1,0,0,0,0,2,0,1,17,1,1,2,67,2,18,2,2,1,0,8,6,12,2,2,8
10,4,2,1,2,0,1,1,0,0,0,1,0,0,0,1,3,1,2,0,1,1,4,67,1,18,3,1,0,1,4,2,7,2,2,20
48,2,2,0,2,1,0,1,1,0,1,0,0,0,1,3,2,1,2,5,1,0,1,89,1,22,3,1,0,1,7,1,7,2,0,36
48,8,1,1,2,0,0,4,1,0,0,0,0,1,0,0,3,1,3,5,0,1,2,40,1,7,2,0,1,0,14,1,7,1,2,7
48,3,3,1,3,0,2,2,0,0,2,1,0,0,0,1,2,0,2,0,1,1,2,67,1,18,3,1,1,0,8,5,8,2,2,20
48,2,2,1,3,3,0,0,1,0,0,1,0,0,1,3,2,1,2,3,1,0,3,89,2,22,2,1,0,1,7,1,13,2,2,41
10,6,2,1,3,3,2,3,0,0,1,1,0,0,1,3,2,0,4,6,1,0,2,89,2,14,2,1,0,0,1,4,13,2,2,41
10,2,4,0,1,0,2,4,1,0,0,0,0,1,1,2,2,1,3,15,0,0,3,89,1,7,2,0,0,1,7,4,6,1,0,25
48,2,0,1,0,1,4,1,0,0,0,1,0,0,1,0,4,0,1,3,1,0,4,40,0,7,1,0,1,0,9,9,0,2,2,8
10,6,2,1,2,1,4,3,0,0,0,1,0,0,1,0,4,0,4,3,1,0,4,40,1,10,3,1,0,1,1,8,7,2,2,8
48,2,2,1,3,0,2,0,0,0,1,1,0,0,0,1,5,1,3,13,1,1,2,67,1,18,2,1,1,1,12,5,8,2,2,20
48,2,2,0,2,1,0,2,0,0,0,1,0,0,0,0,4,1,1,13,1,0,0,89,1,10,2,1,0,1,4,1,7,2,0,2
48,1,3,1,2,0,0,2,0,0,2,0,0,1,1,1,4,1,2,7,0,1,4,40,1,18,1,0,1,1,13,1,7,1,2,19
48,0,2,1,2,1,2,7,0,0,0,0,0,0,0,0,2,0,1,0,1,1,3,67,1,10,3,1,1,0,8,5,7,2,2,8
10,6,0,1,2,0,4,3,0,1,1,0,0,0,0,0,4,1,2,18,1,0,4,40,2,22,1,2,1,1,12,8,12,2,3,12
48,8,2,0,2,1,2,2,0,0,3,0,0,0,0,3,4,0,2,4,1,0,2,67,1,14,2,1,0,1,0,5,7,2,0,36
48,1,3,1,3,1,2,1,0,0,3,1,0,0,1,0,4,0,3,1,1,0,2,89,1,7,2,0,0,0,1,5,8,2,2,8
48,8,1,1,2,1,3,6,1,0,0,0,0,0,1,1,4,1,3,7,1,0,2,67,0,7,2,0,1,0,15,7,2,2,2,20
48,8,1,1,2,0,2,5,0,0,2,1,0,0,1,0,4,0,1,22,1,1,0,40,2,18,1,0,1,0,9,5,12,2,2,8
48,3,2,0,3,2,4,2,0,0,0,1,0,0,0,0,2,0,3,0,0,1,3,67,3,18,3,2,1,0,8,9,18,0,0,0
48,7,2,1,2,3,2,0,1,0,0,0,0,0,1,0,2,0,2,3,1,0,3,40,1,18,1,2,0,1,3,5,7,2,2,8
48,5,0,0,2,0,3,7,1,0,2,0,0,0,1,0,2,0,2,6,1,1,1,67,1,14,1,1,0,0,3,7,7,2,0,2
48,4,0,0,3,0,2,6,1,0,0,0,0,1,1,2,5,1,1,17,0,1,3,89,2,18,2,0,1,1,15,5,13,1,0,25
48,1,2,1,2,0,2,4,1,0,1,1,0,0,1,2,4,1,3,1,1,1,0,67,1,7,2,2,1,0,15,5,7,2,2,31
10,3,1,0,1,0,4,3,1,0,0,1,0,0,0,1,2,0,3,4,1,1,1,89,1,14,2,0,1,1,10,8,6,2,0,46
10,0,2,1,2,1,2,7,0,0,0,1,0,0,1,0,2,1,1,0,1,1,2,89,1,22,2,1,1,0,13,4,7,2,2,8
48,1,0,0,2,3,2,1,0,0,0,1,0,0,1,0,3,0,1,23,1,1,4,89,0,18,2,2,0,0,1,5,2,2,0,2
48,1,2,1,3,1,3,2,1,0,3,0,0,0,1,3,0,1,2,10,1,1,3,89,3,14,2,1,0,1,7,7,18,2,2,41
48,7,1,1,2,1,4,2,1,0,0,1,0,0,0,0,4,0,1,17,1,0,4,67,1,18,2,1,1,0,10,9,7,2,2,8
10,3,2,0,4,1,1,2,0,0,0,1,0,0,0,2,2,1,2,5,1,0,1,89,1,10,2,1,1,0,12,2,9,2,0,26
48,1,2,1,2,0,1,1,0,0,1,1,0,0,1,0,2,0,2,15,0,1,1,40,1,10,2,2,1,1,9,3,7,0,2,6
10,5,3,1,2,1,3,1,0,1,3,0,0,0,0,0,4,1,2,3,1,0,4,67,1,7,2,0,1,1,12,6,7,2,3,12
48,0,3,1,2,3,4,1,0,0,0,1,0,0,0,3,2,1,3,5,1,0,3,40,1,10,1,2,1,0,12,9,7,2,2,41
