,binary__offer_expiration,ordinal__income_range,ordinal__no_visited_cold_drinks,binary__travelled_more_than_15mins_for_offer,ordinal__restaur_spend_less_than20,nominal__marital_status,nominal__restaurant_type,ordinal__age,binary__prefer_western_over_chinese,binary__travelled_more_than_25mins_for_offer,ordinal__no_visited_bars,binary__gender,nominal__car,binary__restuarant_same_direction_house,binary__cooks_regularly,nominal__customer_type,ordinal__qualif,binary__is_foodie,ordinal__no_take_aways,nominal__job_industry,binary__restuarant_opposite_direction_house,binary__has_children,ordinal__type_of_rest_rating,interval__temperature,ordinal__restaur_spend_greater_than20,interval__travel_time,interval__season,ordinal__dest_distance,binary__prefer_home_food,target,nominal__pref_profile,nominal__biz_type,nominal__spend_id,nominal__direction,nominal__extra_travel,nominal__circumstance
5782,1,7,2,1,1,1,1,2,1,0,0,0,0,0,0,0,2,0,3,0,1,0,3,40,0,14,3,1,1,1,10,3,1,2,2,8
5783,1,4,4,1,2,3,1,2,1,0,2,1,0,0,1,3,4,1,3,3,1,0,3,67,1,14,2,1,0,1,7,3,7,2,2,41
5784,1,1,2,0,3,0,4,1,0,0,2,1,0,1,0,0,2,1,3,3,0,1,1,89,0,7,2,0,0,1,4,9,3,1,0,1
5785,0,2,2,0,4,1,2,2,0,0,2,1,0,0,0,3,5,1,2,11,1,0,0,67,2,22,2,1,1,1,12,4,14,2,0,36
5786,0,7,2,1,3,1,2,1,0,0,1,0,0,0,1,0,4,0,2,5,1,0,2,89,2,7,2,0,0,1,1,4,13,2,2,8
5787,0,4,0,1,2,1,3,2,0,0,2,1,0,0,0,1,4,0,3,13,1,0,4,40,1,7,2,1,0,0,0,6,7,2,2,20
5788,1,5,0,1,1,3,0,1,0,1,1,1,0,0,0,0,4,0,2,12,1,0,3,67,0,7,3,0,1,1,8,1,1,2,3,12
5789,1,2,1,0,4,0,4,3,1,0,0,0,0,0,1,0,4,0,2,2,1,0,3,40,0,7,2,2,1,1,11,9,4,2,0,2
5790,0,4,4,1,3,0,4,4,0,0,3,1,0,0,1,3,5,1,3,1,1,1,0,89,2,18,1,1,1,1,13,8,13,2,2,41
5791,0,2,3,1,2,0,2,6,1,0,1,1,0,0,0,3,2,0,2,1,1,0,1,89,1,22,2,1,1,0,10,4,7,2,2,41
5792,1,1,0,0,1,0,2,7,1,0,0,1,0,0,0,3,2,1,3,17,1,1,2,89,2,18,2,1,0,0,6,5,11,2,0,36
5793,0,4,3,0,3,1,4,3,0,0,2,0,0,0,1,0,2,1,3,16,1,0,2,40,2,10,2,1,0,1,5,8,13,2,0,2
5794,0,2,1,1,2,3,4,2,1,0,0,1,0,0,0,3,2,0,2,3,1,0,0,89,1,14,2,2,0,1,2,8,7,2,2,41
5795,0,3,3,0,3,0,4,2,0,0,2,1,0,0,1,0,4,1,4,3,1,1,4,67,1,14,2,1,0,0,5,8,8,2,0,2
5796,0,4,3,0,3,0,1,1,1,0,1,1,0,0,0,2,2,1,3,0,1,0,0,89,3,10,2,1,0,0,6,2,18,2,0,26
5797,0,1,2,0,4,1,4,1,1,0,1,0,0,1,0,0,4,0,4,5,0,0,4,89,2,18,2,2,0,1,2,8,14,1,0,1
5798,0,6,0,1,2,0,3,5,0,0,1,0,0,0,1,3,4,1,3,5,1,0,1,89,1,10,2,2,1,1,13,6,7,2,2,41
5799,1,1,3,0,2,0,4,1,0,0,0,1,0,0,0,0,2,1,1,3,0,1,0,89,1,7,2,2,0,1,4,9,7,0,0,0
5800,1,2,0,1,3,1,2,1,1,0,1,1,0,0,0,3,5,1,4,17,0,1,3,89,0,14,1,0,1,0,14,5,3,0,2,39
5801,0,1,1,1,1,3,2,2,0,0,0,0,0,0,0,2,4,1,1,12,1,0,1,89,1,10,2,1,0,1,4,4,6,2,2,31
5802,0,1,3,1,2,2,1,5,0,0,3,0,0,0,0,1,3,1,2,1,1,1,2,89,1,10,2,1,1,1,12,2,7,2,2,20
5803,1,2,1,1,2,1,4,7,1,0,0,1,0,0,1,3,4,1,2,2,1,0,2,89,2,14,2,1,0,1,7,9,12,2,2,41
5804,0,3,4,1,3,4,2,2,0,0,0,0,0,1,0,3,5,1,3,8,1,0,0,89,0,22,2,1,1,0,12,4,3,3,2,42
5805,1,7,4,0,2,0,4,4,1,0,1,1,0,0,0,0,4,1,3,13,1,1,2,89,1,14,2,1,0,1,6,9,7,2,0,2
5806,0,4,2,0,2,3,3,7,1,0,0,0,0,0,1,0,5,1,2,13,1,1,3,89,1,22,2,2,0,1,7,6,7,2,0,2
5807,0,3,0,0,1,1,1,0,1,0,0,0,0,0,1,0,2,1,0,3,1,0,4,89,1,7,2,0,0,1,7,2,6,2,0,2
5808,1,5,4,0,3,1,4,2,1,1,0,1,0,0,1,0,1,0,2,3,0,0,3,67,1,14,2,0,0,0,3,9,8,0,1,4
5809,1,2,1,0,3,1,2,2,0,0,0,1,0,0,1,3,4,1,2,0,1,0,4,67,0,14,2,1,1,1,13,5,3,2,0,36
5810,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,2,2,1,2,13,1,0,1,67,1,10,2,1,1,0,12,0,7,2,0,26
5811,1,3,2,1,2,3,0,2,1,0,0,1,0,0,1,3,5,0,2,13,1,0,1,89,1,18,1,1,0,1,3,1,7,2,2,41
5812,1,6,0,1,2,0,1,6,0,0,0,1,0,0,1,3,5,0,4,7,1,1,0,40,1,18,2,2,0,0,1,3,7,2,2,41
5813,1,8,3,1,3,1,0,1,0,0,1,0,0,1,1,0,4,0,2,2,0,0,0,89,2,22,2,1,1,1,9,1,13,1,2,7
5814,1,3,2,1,2,1,3,1,1,0,1,0,0,1,1,0,4,0,3,3,0,0,4,67,1,18,2,2,1,1,11,7,7,1,2,7
5815,1,5,1,1,4,0,2,2,1,0,0,0,0,0,1,3,4,1,1,5,1,0,4,89,2,14,2,1,1,0,15,5,14,2,2,41
5816,1,2,2,1,2,1,0,1,0,1,3,1,0,0,1,0,3,1,3,2,1,0,3,67,1,7,2,2,0,1,5,1,7,2,3,12
5817,1,8,1,0,2,3,4,3,1,0,0,1,0,0,1,0,4,1,1,11,1,0,3,67,2,18,2,1,1,1,15,9,12,2,0,2
5818,1,3,0,1,3,1,0,1,0,0,0,1,0,0,1,3,4,1,2,5,1,1,2,89,1,22,2,2,1,0,13,1,8,2,2,41
5819,1,4,3,1,3,0,4,1,1,0,1,1,0,0,1,0,2,0,3,0,1,0,3,67,3,18,2,0,1,1,11,9,18,2,2,8
5820,0,8,1,0,1,1,0,1,1,0,1,0,0,1,1,3,2,0,2,3,0,0,3,67,0,18,2,2,0,1,3,0,1,1,0,35
5821,0,2,2,1,2,1,0,2,0,1,2,1,0,0,1,0,2,0,2,23,1,0,0,67,1,10,2,0,1,1,9,0,7,2,3,12
5822,0,3,2,0,2,0,4,3,1,0,2,1,0,1,0,0,2,0,3,6,0,1,0,89,1,18,2,2,1,1,10,8,7,1,0,1
5823,0,2,1,0,3,3,1,3,1,0,3,1,0,0,1,2,4,0,2,7,1,1,2,89,2,14,2,1,1,0,11,2,13,2,0,26
5824,1,8,2,1,2,0,3,2,0,1,3,0,0,0,0,0,4,0,2,5,1,0,0,40,1,7,1,0,0,0,0,7,7,2,3,12
5825,1,0,1,0,2,1,2,2,1,0,1,0,0,0,1,0,2,0,2,5,1,0,0,89,1,18,2,1,1,1,11,5,7,2,0,2
5826,1,2,1,1,3,1,1,5,1,1,1,1,0,0,1,0,3,0,3,2,1,1,0,67,2,22,2,2,0,0,3,3,13,2,3,12
5827,0,2,0,0,2,1,2,1,1,0,3,1,0,1,0,0,4,0,2,0,0,0,4,67,1,7,2,1,0,1,2,4,7,1,0,1
5828,1,6,4,1,4,0,1,5,1,0,1,1,0,0,0,1,5,1,3,5,1,1,4,89,1,10,2,1,1,0,14,3,9,2,2,20
5829,0,3,2,1,3,3,3,1,0,0,0,1,0,0,0,0,1,1,2,3,1,0,0,67,0,18,1,2,0,0,4,6,3,2,2,8
5830,1,2,2,1,3,2,0,7,1,0,0,1,0,0,1,2,5,1,1,12,1,1,4,67,1,14,2,1,1,0,15,1,8,2,2,31
5831,1,8,2,1,3,0,2,7,1,0,2,1,0,0,0,3,5,0,4,15,1,1,1,89,1,18,2,1,1,1,10,5,8,2,2,41
5832,1,7,3,1,3,0,2,7,1,0,0,0,0,0,0,1,5,1,2,13,1,1,1,89,1,18,2,1,1,1,14,5,8,2,2,20
5833,1,0,1,1,2,1,0,2,1,0,1,1,0,1,1,0,1,1,3,0,0,1,4,89,0,22,3,2,1,0,15,1,2,1,2,7
5834,1,3,2,1,3,1,4,6,0,0,0,0,0,0,0,3,2,0,4,6,1,0,2,40,2,22,2,1,0,1,0,9,13,2,2,41
5835,1,7,1,1,1,0,0,4,1,1,1,1,0,0,1,2,4,0,1,0,1,1,1,40,1,22,2,0,0,0,3,1,6,2,3,32
5836,0,0,0,1,3,1,1,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,1,89,2,10,2,1,1,0,8,2,13,2,3,12
5837,1,8,3,0,2,0,1,6,0,0,0,1,0,0,0,0,4,1,3,4,1,1,2,40,1,7,2,2,1,1,12,3,7,2,0,2
5838,1,0,1,0,2,1,1,1,1,0,1,1,0,0,0,0,2,1,1,3,1,0,2,67,2,14,3,0,1,1,14,3,12,2,0,2
5839,1,3,1,1,3,0,4,7,0,0,1,0,0,0,1,3,3,0,1,0,1,1,4,89,1,18,1,1,1,1,9,9,8,2,2,41
5840,1,0,0,1,2,4,4,7,1,0,0,1,0,0,0,0,2,1,1,14,1,0,1,89,1,7,2,1,0,0,6,9,7,2,2,8
5841,0,8,1,1,3,0,2,3,1,0,1,1,0,0,0,0,2,1,4,5,1,0,1,67,1,22,2,0,0,0,6,4,8,2,2,8
5842,1,4,0,1,3,0,4,4,1,1,2,0,0,0,1,0,4,1,2,5,1,1,4,40,0,7,3,0,0,0,7,9,3,2,3,12
5843,1,7,1,1,3,0,0,4,1,0,1,1,0,0,1,1,5,0,2,15,1,1,0,89,1,18,2,2,0,0,3,1,8,2,2,20
5844,1,4,2,0,2,0,3,4,0,0,1,0,0,1,1,0,2,0,3,7,0,1,4,89,2,18,2,2,1,1,9,7,12,1,0,1
5845,0,3,0,1,3,3,0,2,0,0,0,0,0,1,1,0,4,0,1,17,1,0,4,40,1,7,1,1,0,1,1,0,8,3,2,9
5846,1,2,2,1,4,1,1,3,0,0,1,0,0,1,0,1,2,1,4,2,0,1,3,40,2,7,3,1,0,1,4,3,14,1,2,19
5847,1,4,2,1,2,1,3,2,0,0,1,1,0,0,0,1,4,1,3,21,1,1,4,40,0,14,2,1,1,0,12,7,2,2,2,20
5848,0,5,3,1,4,3,1,3,1,0,0,1,0,0,0,2,4,1,3,5,1,1,0,40,3,22,2,2,1,0,14,2,19,2,2,31
5849,1,8,1,1,1,1,0,1,1,1,1,0,0,0,0,0,2,1,2,3,1,0,0,67,0,7,2,2,0,1,6,1,1,2,3,12
5850,1,8,0,1,2,0,1,3,0,1,1,0,0,0,1,0,5,0,3,5,0,1,4,40,0,10,2,0,0,1,1,3,2,0,3,10
5851,0,2,1,1,3,0,0,6,0,0,1,1,0,1,0,1,2,0,2,1,0,1,2,89,0,14,2,2,0,0,0,0,3,1,2,19
5852,1,7,2,0,3,1,1,7,1,0,2,0,0,0,1,3,2,0,2,3,1,1,0,67,1,7,2,2,1,1,11,3,8,2,0,36
5853,1,1,1,0,3,3,2,2,1,0,0,0,0,0,0,0,2,1,2,0,1,0,3,89,1,22,3,2,0,1,6,5,8,2,0,2
5854,1,0,2,0,3,1,2,2,1,0,3,1,0,0,1,3,4,1,4,0,1,0,0,67,2,10,2,1,0,1,7,5,13,2,0,36
5855,0,1,0,1,1,1,1,2,0,0,0,1,0,0,1,3,4,1,2,1,1,0,1,89,1,10,2,1,0,1,5,2,6,2,2,41
5856,1,6,2,0,3,0,2,2,0,0,0,0,0,0,1,3,4,0,3,5,1,1,1,89,2,7,2,1,1,0,9,5,13,2,0,36
5857,1,3,1,0,2,3,1,2,1,0,1,1,0,1,1,3,2,1,1,7,0,0,0,89,1,10,2,0,1,0,15,3,7,1,0,35
5858,0,5,2,1,4,3,4,4,1,0,3,1,0,1,0,0,4,0,4,13,0,0,0,40,2,22,2,2,0,1,2,8,14,1,2,7
5859,1,2,4,1,3,0,4,6,0,0,0,0,0,1,0,3,2,0,4,0,1,0,2,67,1,18,3,1,0,1,0,9,8,3,2,42
5860,0,2,0,1,1,0,3,2,1,0,0,0,0,0,0,3,2,0,2,0,1,1,4,89,0,22,1,0,0,0,2,6,1,2,2,41
5861,1,1,1,1,1,3,3,6,0,1,0,1,0,0,0,2,2,0,2,16,1,0,0,67,1,7,2,0,0,1,0,7,6,2,3,32
5862,0,5,1,1,4,0,1,3,1,0,0,1,2,1,1,0,3,0,3,13,0,1,4,40,0,7,1,1,0,0,3,2,4,1,2,7
5863,0,3,1,1,2,0,4,6,1,0,0,1,0,0,0,0,2,1,1,22,1,1,1,89,1,14,1,1,1,1,14,8,7,2,2,8
5864,0,3,2,1,2,0,2,3,1,1,0,1,0,0,1,3,3,1,2,0,1,1,4,67,2,7,1,0,1,1,15,4,12,2,3,44
5865,1,6,2,0,2,0,2,6,0,0,1,1,0,0,1,0,4,0,2,13,1,1,4,67,1,7,2,0,1,1,9,5,7,2,0,2
5866,1,1,1,1,3,1,2,4,0,0,0,1,0,0,0,3,2,0,4,15,1,1,4,40,1,22,1,1,1,0,8,5,8,2,2,41
5867,1,2,1,1,2,1,1,5,1,1,2,1,0,1,0,1,2,1,2,23,1,0,4,67,1,18,2,2,1,0,14,3,7,3,3,23
5868,1,2,2,1,2,1,0,5,0,0,2,0,0,1,0,0,4,0,2,7,1,1,0,67,2,7,2,0,1,0,8,1,12,3,2,9
5869,1,7,2,0,1,1,1,2,1,0,0,0,0,0,1,0,2,0,3,0,1,0,1,89,0,18,2,2,0,1,3,3,1,2,0,2
5870,1,2,2,1,2,1,1,2,0,0,2,1,0,0,0,3,2,0,2,23,1,0,2,67,1,22,3,1,1,1,8,3,7,2,2,41
5871,1,2,3,1,3,1,4,2,0,1,3,0,0,0,1,0,4,1,2,12,1,0,0,67,2,7,3,0,0,1,5,9,13,2,3,12
5872,0,4,0,1,3,0,0,6,1,0,0,0,0,0,0,2,5,1,1,17,1,1,3,89,2,18,2,1,0,1,6,0,13,2,2,31
5873,0,1,2,0,2,3,4,2,0,0,1,1,0,1,1,0,3,1,2,6,0,0,2,67,2,7,1,2,1,1,13,8,12,1,0,1
5874,1,3,3,1,2,1,2,3,1,0,2,0,0,0,1,1,3,1,2,10,1,1,0,67,1,10,2,2,0,0,7,5,7,2,2,20
5875,1,3,2,1,2,0,4,7,0,0,1,1,0,0,1,0,4,1,2,13,1,0,1,40,1,18,2,0,1,1,13,9,7,2,2,8
5876,1,1,0,0,2,1,2,3,0,0,3,1,0,0,1,0,2,1,4,6,1,0,1,89,0,10,2,1,0,0,5,5,2,2,0,2
5877,1,8,2,0,3,0,2,2,0,0,2,0,0,1,1,2,5,0,2,18,0,0,3,89,3,18,2,0,0,1,1,5,18,1,0,25
5878,0,8,1,1,2,1,1,0,0,0,0,1,0,1,1,0,2,0,2,3,0,0,4,89,2,18,2,2,0,1,1,2,12,1,2,7
5879,1,2,3,1,3,1,2,2,0,0,3,0,0,0,0,3,4,1,2,12,1,0,2,89,2,22,2,1,0,0,4,5,13,2,2,41
5880,0,3,0,0,3,3,2,1,1,0,0,1,0,1,1,0,2,0,2,0,0,1,3,89,2,7,2,0,1,1,11,4,13,1,0,1
5881,1,7,3,1,3,0,0,7,0,0,0,0,0,0,0,1,5,1,2,13,1,1,2,67,1,22,3,1,1,0,12,1,8,2,2,20
5882,1,1,1,1,3,0,4,3,1,0,0,1,0,0,1,0,3,0,2,5,1,1,1,40,3,18,2,0,1,1,11,9,18,2,2,8
5883,0,2,0,0,4,1,2,1,0,0,3,0,0,0,1,0,4,1,3,7,1,0,1,67,2,18,2,1,1,0,13,4,14,2,0,2
5884,0,5,2,0,3,3,3,3,0,0,4,0,0,0,0,0,2,0,2,2,1,0,2,40,1,22,1,2,1,0,8,6,8,2,0,2
5885,0,1,3,1,2,2,2,5,0,0,3,0,0,1,1,0,3,1,2,1,0,1,4,89,1,7,2,0,0,0,5,4,7,1,2,7
5886,0,6,0,1,4,0,3,7,1,0,0,1,0,0,0,0,2,0,3,16,1,1,3,40,1,18,2,2,1,0,10,6,9,2,2,8
5887,1,4,4,0,3,0,4,7,0,0,0,0,0,0,0,0,2,1,0,5,1,1,1,67,1,7,2,0,1,1,12,9,8,2,0,2
5888,1,3,2,1,2,1,0,6,0,0,0,1,0,1,1,1,4,0,3,5,0,0,4,67,2,18,2,0,0,0,1,1,12,1,2,19
5889,1,7,1,1,2,3,3,4,0,0,2,0,0,0,1,2,2,0,3,0,1,1,0,89,1,10,2,1,1,1,9,7,7,2,2,31
5890,0,8,0,1,2,0,4,1,0,0,1,0,0,0,1,3,4,0,2,2,0,0,1,89,2,22,2,1,1,1,9,8,12,0,2,39
5891,1,3,2,0,2,3,4,7,1,0,0,1,0,0,1,2,2,1,1,17,1,1,1,89,2,18,1,1,0,1,7,9,12,2,0,26
5892,0,8,1,0,3,0,1,3,1,0,1,1,0,1,0,2,2,1,4,5,0,0,3,89,2,22,2,2,0,0,6,2,13,1,0,25
5893,0,3,4,1,4,1,2,2,1,0,4,0,0,0,1,0,1,1,4,0,1,0,2,40,4,22,1,2,0,0,7,4,24,2,2,8
5894,1,5,2,1,2,0,2,4,1,0,3,1,0,1,1,0,4,1,4,13,1,0,3,89,2,22,3,2,1,0,15,5,12,3,2,9
5895,0,6,3,1,3,0,1,7,1,0,2,1,0,0,0,1,3,1,3,6,1,1,4,67,3,18,3,1,0,1,6,2,18,2,2,20
5896,1,2,1,0,1,1,4,3,0,0,0,0,0,0,0,0,4,0,1,6,1,0,3,67,1,22,2,1,1,0,8,9,6,2,0,2
5897,1,1,2,1,4,1,1,1,1,0,1,1,0,0,0,2,4,1,4,5,1,0,4,89,2,10,3,2,0,1,6,3,14,2,2,31
5898,0,4,2,1,2,0,3,1,1,0,0,1,0,1,0,1,3,1,2,0,0,1,0,89,2,18,2,2,1,1,14,6,12,1,2,19
5899,1,4,3,1,2,0,1,7,0,0,2,0,0,1,1,3,4,1,1,2,0,0,3,89,1,7,1,1,1,1,13,3,7,1,2,40
5900,1,6,1,0,2,3,4,1,1,0,0,1,0,0,0,0,3,1,2,3,1,0,3,67,1,7,2,1,1,1,14,9,7,2,0,2
5901,1,2,4,0,1,0,2,4,1,0,0,0,0,0,1,3,2,1,3,15,1,0,0,67,1,14,2,1,1,1,15,5,6,2,0,36
5902,1,8,2,1,3,3,0,3,0,0,0,0,0,0,0,0,4,0,3,0,1,1,3,89,2,14,3,1,1,1,8,1,13,2,2,8
5903,1,2,3,0,2,1,1,1,1,0,0,1,0,0,0,0,5,1,3,3,1,0,3,89,1,10,2,0,0,0,6,3,7,2,0,2
5904,1,8,2,0,1,1,1,1,1,0,1,0,0,0,0,3,2,0,2,3,1,0,3,40,1,10,1,1,1,1,10,3,6,2,0,36
5905,1,0,1,0,4,1,4,3,1,0,1,1,0,0,1,3,2,1,4,1,1,0,3,67,2,22,2,1,0,1,7,9,14,2,0,36
5906,0,7,2,1,4,0,1,7,1,0,0,0,0,0,1,3,2,1,1,1,0,1,4,40,1,10,1,1,1,1,15,2,9,0,2,39
5907,0,5,0,0,3,0,0,7,1,0,0,1,0,1,0,0,5,1,2,13,0,0,3,89,0,18,2,2,0,1,6,0,3,1,0,1
5908,1,5,4,0,4,3,2,4,0,0,2,1,0,0,0,0,5,1,3,11,1,0,1,89,2,10,2,2,1,1,12,5,14,2,0,2
5909,1,3,1,0,1,1,0,6,0,0,0,1,0,0,1,0,4,0,1,1,1,0,1,89,0,18,3,0,0,1,1,1,1,2,0,2
5910,0,3,1,1,4,0,3,7,0,0,0,0,0,0,0,3,2,0,4,21,1,0,1,40,2,18,1,1,0,0,0,6,14,2,2,41
5911,1,8,0,1,1,0,1,4,1,0,1,1,0,0,0,3,4,1,2,5,1,1,0,40,1,10,2,1,1,0,14,3,6,2,2,41
5912,0,5,3,1,1,0,2,5,0,1,1,1,0,0,0,1,3,0,4,1,1,1,0,40,1,18,2,1,0,0,0,4,6,2,3,22
5913,1,2,4,1,4,1,2,4,1,1,2,1,0,0,0,0,3,1,4,5,1,1,3,40,3,22,1,0,1,1,14,5,19,2,3,12
5914,1,4,1,1,2,0,2,7,0,0,1,0,0,1,0,0,5,0,1,17,0,0,3,89,1,10,2,1,0,1,0,5,7,1,2,7
5915,1,0,1,1,2,3,2,1,1,0,2,0,0,0,0,0,4,1,3,3,1,0,4,67,1,7,2,0,0,1,6,5,7,2,2,8
5916,0,7,1,1,1,0,4,4,0,0,1,1,0,0,0,1,4,1,1,0,1,1,2,67,1,18,2,1,1,0,12,8,6,2,2,20
5917,1,3,0,1,2,1,4,5,1,0,0,0,0,0,0,3,2,0,3,2,1,0,0,89,1,14,2,0,1,1,10,9,7,2,2,41
5918,1,6,2,1,3,0,4,1,1,0,1,0,0,1,0,3,2,0,3,0,0,1,3,89,3,14,1,0,0,1,2,9,18,1,2,40
5919,0,3,2,0,2,0,2,3,1,0,0,1,0,1,0,0,3,1,2,0,0,1,2,89,2,18,2,2,1,1,14,4,12,1,0,1
5920,0,8,1,1,1,1,3,1,1,0,1,0,0,0,1,0,2,1,2,3,1,0,3,89,0,10,2,0,1,0,15,6,1,2,2,8
5921,0,8,2,1,1,1,0,1,1,0,1,0,0,0,0,0,2,0,2,3,1,0,4,67,1,14,2,1,1,1,10,0,6,2,2,8
5922,1,4,0,1,2,1,3,6,0,0,0,0,0,0,1,1,2,0,1,2,1,1,1,89,1,7,2,1,0,1,1,7,7,2,2,20
5923,0,6,0,1,3,1,1,6,0,0,0,1,0,0,0,1,5,0,4,7,1,1,4,89,1,10,2,1,1,1,8,2,8,2,2,20
5924,1,2,0,0,2,3,3,1,1,0,1,0,0,0,1,0,5,1,1,0,1,0,4,67,1,7,3,1,1,1,15,7,7,2,0,2
5925,0,0,2,0,3,1,2,7,0,0,1,1,0,0,0,0,2,0,3,16,1,0,1,67,1,7,3,0,0,1,0,4,8,2,0,2
5926,0,2,0,1,2,0,4,7,0,0,0,1,0,0,1,3,3,0,1,1,1,1,1,89,0,18,2,2,1,0,9,8,2,2,2,41
5927,1,1,2,1,4,1,4,1,0,0,1,0,0,0,0,2,4,0,4,5,1,0,0,67,2,18,2,0,0,1,0,9,14,2,2,31
5928,1,5,3,1,4,3,2,3,0,0,0,1,0,0,1,0,4,1,3,5,1,1,4,40,3,18,1,2,0,0,5,5,19,2,2,8
5929,1,7,1,0,4,0,0,0,1,0,0,0,0,1,1,0,1,1,2,0,1,0,3,40,3,7,2,1,0,0,7,1,19,3,0,3
5930,1,3,3,0,1,3,1,4,1,0,2,0,0,1,1,0,4,0,4,7,1,1,3,89,3,18,2,0,0,0,3,3,16,3,0,3
5931,1,1,0,1,2,0,1,1,1,0,0,0,0,0,1,2,1,1,3,6,1,0,1,40,1,22,2,1,0,1,7,3,7,2,2,31
5932,1,4,3,0,3,3,0,7,0,0,4,1,0,0,0,3,4,1,4,2,0,0,3,89,1,7,1,0,0,1,4,1,8,0,0,34
5933,1,5,2,0,2,3,2,3,0,0,0,1,0,0,0,1,4,0,3,5,1,1,3,89,2,18,2,1,1,1,8,5,12,2,0,46
5934,1,1,1,1,2,3,0,3,0,0,0,1,0,1,0,0,4,1,2,2,0,0,2,40,0,7,1,0,0,1,4,1,2,1,2,7
5935,1,8,0,0,1,0,0,4,0,0,1,0,0,0,0,0,4,1,2,5,1,1,3,40,1,14,1,1,0,0,4,1,6,2,0,2
5936,1,2,0,1,1,0,2,4,0,0,0,0,0,1,0,0,2,0,2,5,0,1,2,40,0,7,2,0,0,0,0,5,1,1,2,7
5937,0,2,1,0,1,3,2,1,0,0,3,0,0,0,1,3,2,1,2,13,1,0,2,89,0,18,1,1,1,0,13,4,1,2,0,36
5938,0,4,3,1,3,1,1,3,1,0,2,1,0,0,1,3,5,1,3,9,1,0,1,89,3,10,2,1,0,0,7,2,18,2,2,41
5939,1,4,0,1,2,0,0,7,1,0,1,0,0,0,0,1,2,1,3,13,1,1,3,67,1,22,3,1,0,0,6,1,7,2,2,20
5940,1,2,0,1,0,1,0,0,1,0,0,0,0,1,1,0,2,0,1,3,0,0,1,89,0,7,1,0,1,1,11,1,0,1,2,7
5941,0,0,1,0,2,0,2,2,1,0,1,1,1,0,1,1,4,0,1,5,1,1,4,89,1,14,3,2,0,0,3,4,7,2,0,46
5942,0,4,2,0,2,1,4,2,0,0,3,1,0,1,0,0,4,0,3,23,0,0,0,89,3,7,2,0,1,1,8,8,17,1,0,1
5943,1,1,3,1,2,1,1,7,0,0,0,1,0,1,0,0,5,1,2,0,0,0,0,40,0,18,2,1,0,1,4,3,2,1,2,7
5944,1,6,1,1,3,1,4,1,0,0,4,1,0,0,0,0,4,0,4,1,1,0,2,89,0,10,3,1,1,1,8,9,3,2,2,8
5945,0,4,2,1,2,0,2,4,0,1,1,0,0,0,1,0,2,1,3,7,1,1,4,67,2,7,2,1,1,0,13,4,12,2,3,12
5946,1,1,2,1,2,1,1,7,1,0,2,0,0,0,1,0,2,1,1,6,1,0,1,67,1,18,2,0,1,0,15,3,7,2,2,8
5947,0,5,1,1,1,1,4,5,1,1,2,1,0,0,0,0,4,0,4,13,1,1,1,67,0,7,3,0,0,0,2,8,1,2,3,12
5948,1,4,2,1,2,0,2,4,1,0,1,1,0,0,1,3,4,0,3,13,1,1,2,89,2,14,2,1,1,1,11,5,12,2,2,41
5949,1,4,3,1,3,1,2,7,0,1,0,1,0,0,1,0,5,0,2,13,1,0,4,67,1,18,3,0,1,0,9,5,8,2,3,12
5950,1,1,1,1,3,1,0,1,1,0,2,0,0,0,0,0,4,1,2,2,0,1,4,67,2,7,3,0,1,0,14,1,13,0,2,6
5951,1,2,0,1,1,1,2,1,1,0,0,0,0,0,0,0,4,0,4,21,1,0,0,89,1,22,1,2,1,0,10,5,6,2,2,8
5952,1,7,2,1,3,1,1,1,0,0,2,0,0,0,0,3,4,1,2,5,1,0,2,89,2,10,3,1,0,1,4,3,13,2,2,41
5953,1,4,0,1,1,0,3,2,0,0,0,1,0,1,1,1,4,0,1,1,0,1,1,67,1,18,2,2,1,0,9,7,6,1,2,19
5954,0,8,1,0,2,3,2,6,0,0,0,1,0,0,1,0,5,1,1,0,1,0,1,67,1,18,2,1,1,1,13,4,7,2,0,2
5955,1,1,1,0,1,1,4,2,0,0,1,1,0,0,0,3,4,0,1,6,1,0,1,40,1,14,1,1,1,1,8,9,6,2,0,36
5956,0,8,1,1,2,0,0,5,1,0,1,1,0,1,0,0,2,0,2,4,0,1,1,89,1,14,2,2,1,1,10,0,7,1,2,7
5957,1,2,0,1,3,0,4,7,1,0,0,1,0,0,0,3,2,1,2,0,1,0,1,89,0,18,2,1,1,1,14,9,3,2,2,41
5958,1,4,1,0,2,0,3,2,1,0,0,1,0,1,0,0,4,1,2,6,0,0,0,89,0,7,2,0,1,0,14,7,2,1,0,1
5959,1,1,0,0,3,0,4,7,1,0,1,0,0,1,0,0,2,1,4,3,0,0,2,67,1,18,3,2,1,1,14,9,8,1,0,1
5960,1,8,3,0,3,0,2,3,1,0,0,1,0,0,0,1,4,0,3,0,1,1,3,67,1,22,2,1,0,1,2,5,8,2,0,46
5961,0,2,1,1,2,1,4,4,0,0,1,1,0,0,1,0,2,1,1,20,0,0,4,89,2,7,3,1,1,1,13,8,12,0,2,6
5962,0,6,0,1,1,1,3,2,1,0,0,0,0,0,1,3,4,0,1,2,1,0,3,89,1,14,1,0,0,1,3,6,6,2,2,41
